,PI1,PI2,PI3,PI4,PI5,PI6,PI7
173,7.227490434697009,0.19487179487179487,0.4222222222222222,444984790122.21027,1.9804925180969106,6.707309428382517e-11,0.28532525370949074
174,449.05388939842015,0.10655737704918034,0.34210526315789475,8854760781088.533,66.52555782416448,4.069776593119928e-09,9.347430044547872
175,455.74590912159357,0.10655737704918034,0.34210526315789475,11588660037613.219,76.29841002734742,4.069776593119928e-09,10.65871649394353
176,499.25076161856737,0.10655737704918034,0.34210526315789475,14568292226123.867,85.81002442387954,4.069776593119928e-09,11.903462304622833
177,541.0812643254785,0.10655737704918034,0.34210526315789475,18022903698359.582,95.54990777633026,4.069776593119928e-09,13.220801426953786
178,619.7232549469206,0.10655737704918034,0.34210526315789475,26033778689953.754,115.53828758116407,4.069776593119928e-09,15.765780024417888
179,1938.1789020426756,0.11111111111111112,0.18309859154929578,72361270644160.45,394.6143128000229,8.712761157101818e-09,12.742336077720157
180,2155.7287168536577,0.11111111111111112,0.18309859154929578,104200229727591.06,473.5371753600275,8.712761157101818e-09,15.29080329326419
181,2383.1713164483335,0.11111111111111112,0.18309859154929578,141828090462554.5,552.460037920032,8.712761157101818e-09,17.839270508808216
182,2580.9409411290017,0.11111111111111112,0.18309859154929578,185244852849050.8,631.3829004800367,8.712761157101818e-09,20.387737724352252
183,936.1272491926624,0.11111111111111112,0.18309859154929578,15758676718061.61,122.76889731556268,3.872338292045252e-09,8.919635254404108
184,1032.8160557753208,0.11111111111111112,0.18309859154929578,21624763724948.22,143.8149939982306,3.872338292045252e-09,10.448715583730527
185,1151.4816559611988,0.11111111111111112,0.18309859154929578,32160564730737.984,168.43871031997188,3.872338292045252e-09,13.422561283914932
186,1265.7504629098792,0.11111111111111112,0.18309859154929578,46697944003149.83,203.9127534022823,3.872338292045252e-09,16.07776285453036
187,1384.4136722348344,0.11111111111111112,0.18309859154929578,63485758792595.055,238.36922369580952,3.872338292045252e-09,18.684290823556815
188,1533.842479915558,0.11111111111111112,0.18309859154929578,84923991242104.98,276.469229654368,3.872338292045252e-09,21.531925826163604
189,514.2109761283307,0.11111111111111112,0.18309859154929578,4522579415260.028,48.12444131591873,2.1781902892754545e-09,6.576676942596671
190,573.5434773636543,0.11111111111111112,0.18309859154929578,6512514357974.441,57.894254929182964,2.1781902892754545e-09,7.866589258318415
191,625.459079729745,0.11111111111111112,0.18309859154929578,8864255653909.656,67.76200028602052,2.1781902892754545e-09,9.139579690840169
192,679.8465334324907,0.11111111111111112,0.18309859154929578,11577803303065.676,77.61519357694361,2.1781902892754545e-09,10.415298210537843
193,731.7621357985815,0.11111111111111112,0.18309859154929578,14653157305442.494,87.57554629753062,2.1781902892754545e-09,11.672735388765803
194,815.8158401189888,0.11111111111111112,0.18309859154929578,18090317661040.113,97.54469494700459,2.1781902892754545e-09,12.928918227171126
195,865.258246289156,0.11111111111111112,0.18309859154929578,26050057431897.766,117.4826216065911,2.1781902892754545e-09,15.441870505153604
196,936.9513490670215,0.11111111111111112,0.18309859154929578,35457022615638.625,137.6602598846601,2.1781902892754545e-09,17.915072567190354
197,1016.0613507141196,0.11111111111111112,0.18309859154929578,46311213212262.7,157.74278777187033,2.1781902892754545e-09,20.404843218718554
198,329.09502472213165,0.11111111111111112,0.18309859154929578,1852448528490.5083,25.255316019201466,1.3940417851362907e-09,5.096934431088063
199,363.90299509188867,0.11111111111111112,0.18309859154929578,2894450825766.419,31.569145024001827,1.3940417851362907e-09,6.371168038860079
200,401.87579588249577,0.11111111111111112,0.18309859154929578,4168009189103.6426,37.882974028802195,1.3940417851362907e-09,7.645401646632095
201,431.93695097594394,0.11111111111111112,0.18309859154929578,5673123618502.181,44.196803033602556,1.3940417851362907e-09,8.919635254404108
202,465.1629364902421,0.11111111111111112,0.18309859154929578,7409794113962.033,50.51063203840293,1.3940417851362907e-09,10.193868862176126
203,495.2249522936225,0.11111111111111112,0.18309859154929578,9378020675483.197,56.8244610432033,1.3940417851362907e-09,11.46810246994814
204,520.5392921107616,0.11111111111111112,0.18309859154929578,11577803303065.676,63.138290048003654,1.3940417851362907e-09,12.742336077720157
205,574.3336628758221,0.11111111111111112,0.18309859154929578,16672036756414.57,75.76594805760439,1.3940417851362907e-09,15.29080329326419
206,639.2036490489597,0.11111111111111112,0.18309859154929578,22692494474008.723,88.39360606720511,1.3940417851362907e-09,17.839270508808216
207,686.6692196822524,0.11111111111111112,0.18309859154929578,29639176455848.133,101.02126407680586,1.3940417851362907e-09,20.387737724352252
208,230.73541280072877,0.11111111111111112,0.18309859154929578,1286422589229.5193,17.84465816842529,9.68084573011313e-10,4.984814078745258
209,246.1182119786132,0.11111111111111112,0.18309859154929578,2010035295671.124,22.35729687673506,9.68084573011313e-10,6.212599971948622
210,288.9690145843684,0.11111111111111112,0.18309859154929578,2894450825766.418,26.884216900146903,9.68084573011313e-10,7.43537711699612
211,305.4498166410908,0.11111111111111112,0.18309859154929578,3939669179515.4023,31.436552348840205,9.68084573011313e-10,8.649236148232667
212,335.11621668756027,0.11111111111111112,0.18309859154929578,5406190931237.055,35.95374849955765,9.68084573011313e-10,10.448715583730527
213,375.76922038994735,0.11111111111111112,0.18309859154929578,6512514357974.441,40.51061608739374,9.68084573011313e-10,11.087968080430972
214,371.37481801367255,0.11111111111111112,0.18309859154929578,8040141182684.496,44.951034425768434,9.68084573011313e-10,12.34134704259231
215,408.73201993385356,0.11111111111111112,0.18309859154929578,11577803303065.672,54.21045108431105,9.68084573011313e-10,14.715279464910948
216,449.38502363624065,0.11111111111111112,0.18309859154929578,15758676718061.61,63.27453303980588,9.68084573011313e-10,17.157725820892875
217,485.6436249623529,0.11111111111111112,0.18309859154929578,20582761427672.31,72.55763677625716,9.68084573011313e-10,19.524286997164488
218,517.6551607165636,0.11111111111111112,0.18309859154929578,4522579415260.028,48.12444131591873,2.1781902892754545e-09,6.576676942596671
219,574.5453975191535,0.11111111111111112,0.18309859154929578,6512514357974.441,57.894254929182964,2.1781902892754545e-09,7.866589258318415
220,628.0896244601568,0.11111111111111112,0.18309859154929578,8864255653909.656,67.76200028602052,2.1781902892754545e-09,9.139579690840169
221,681.6325065418907,0.11111111111111112,0.18309859154929578,11577803303065.676,77.61519357694361,2.1781902892754545e-09,10.415298210537843
222,733.5023836928312,0.11111111111111112,0.18309859154929578,14653157305442.494,87.57554629753062,2.1781902892754545e-09,11.672735388765803
223,820.5107438275095,0.11111111111111112,0.18309859154929578,18090317661040.113,97.54469494700459,2.1781902892754545e-09,12.928918227171126
224,869.0346111168633,0.11111111111111112,0.18309859154929578,26050057431897.766,117.4826216065911,2.1781902892754545e-09,15.441870505153604
225,944.3292470174495,0.11111111111111112,0.18309859154929578,35457022615638.625,137.6602598846601,2.1781902892754545e-09,17.915072567190354
226,1017.9522228465113,0.11111111111111112,0.18309859154929578,46311213212262.7,157.74278777187033,2.1781902892754545e-09,20.404843218718554
227,1173.771652345317,0.07222222222222223,0.26,17554351398875.104,194.36234709074128,1.237212084308458e-08,6.276078355880092
228,1354.4777026193085,0.07222222222222223,0.26,25952894654129.91,236.32661964967772,1.237212084308458e-08,7.631130230225047
229,1508.4156740006063,0.07222222222222223,0.26,35419043124354.13,276.082038592716,1.237212084308458e-08,8.914856878374964
230,1669.0456651050772,0.07222222222222223,0.26,46138286782130.79,315.10150184238233,1.237212084308458e-08,10.174819069739936
231,1809.5995970400274,0.07222222222222223,0.26,58273168904495.47,354.12293816361256,1.237212084308458e-08,11.434844972785292
232,1997.0030464742695,0.07222222222222223,0.26,72361270644160.45,394.6143128000229,1.237212084308458e-08,12.742336077720157
233,2291.4895703534407,0.07222222222222223,0.26,107729001079952.81,481.488653762948,1.237212084308458e-08,15.547561365230251
234,554.3976125219463,0.07222222222222223,0.26,5174533664891.533,70.34999815252836,5.498720374704258e-09,5.11119947632707
235,667.4327352344145,0.07222222222222223,0.26,7336250059563.552,83.76556940668648,5.498720374704258e-09,6.08589261875208
236,723.9502965906487,0.07222222222222223,0.26,11037025735543.201,102.7435363220042,5.498720374704258e-09,7.464715321050023
237,816.165802386577,0.07222222222222223,0.26,15491024949513.621,121.72185400559998,5.498720374704258e-09,8.843563508020122
238,917.3016102858138,0.07222222222222223,0.26,21084919379828.88,142.0085373663016,5.498720374704258e-09,10.317469522130011
239,1006.5404942327424,0.07222222222222223,0.26,26331575658880.996,158.696338194267,5.498720374704258e-09,11.529902799925084
240,1083.8824542273621,0.07222222222222223,0.26,31444520306477.363,173.42071358587856,5.498720374704258e-09,12.59968562533008
241,1238.561592494756,0.07222222222222223,0.26,46715384697503.664,211.37734895307008,5.498720374704258e-09,15.35738199927028
242,300.1362776687719,0.07222222222222223,0.26,1474009226335.022,28.16046659003523,3.093030210771145e-09,3.637274348713063
243,365.39153912532873,0.07222222222222223,0.26,2803374035942.6533,38.83562230669056,3.093030210771145e-09,5.016103422179046
244,410.56939655309577,0.07222222222222223,0.26,4355398122904.7725,48.406499195764106,3.093030210771145e-09,6.252301156759065
245,459.0932638424495,0.07222222222222223,0.26,6287637282419.379,58.16121702781337,3.093030210771145e-09,7.512244234619919
246,524.3485252990064,0.07222222222222223,0.26,8760595438706.825,68.65253180149298,3.093030210771145e-09,8.86732796480507
247,579.5657571708028,0.07222222222222223,0.26,11266741600623.088,77.85543084388053,3.093030210771145e-09,10.055996785815195
248,631.4356343217435,0.07222222222222223,0.26,14387037952628.3,87.97827450298311,3.093030210771145e-09,11.36348789075006
249,689.9988760551267,0.07222222222222223,0.26,17888453306169.395,98.10161142997669,3.093030210771145e-09,12.671042707365311
250,775.3328863997424,0.07222222222222223,0.26,26440305238274.977,119.26773663278792,3.093030210771145e-09,15.404910912840172
251,223.1416320632682,0.07222222222222223,0.26,980723207620.4633,18.376083627021224,1.9795393348935328e-09,3.708593203740063
252,256.3392141498024,0.07222222222222223,0.26,1693572862558.1814,24.148028257484597,1.9795393348935328e-09,4.873465712125045
253,304.5277811261776,0.07222222222222223,0.26,2724225516179.0225,30.626774475890358,1.9795393348935328e-09,6.180982301732067
254,336.65377934707186,0.07222222222222223,0.26,3973329264795.552,36.987673075921506,1.9795393348935328e-09,7.464715321050023
255,376.2765610777848,0.07222222222222223,0.26,5427837319725.7295,43.23078719586811,1.9795393348935328e-09,8.724677512414992
256,414.82775894285794,0.07222222222222223,0.26,7279037507466.273,50.06298156196258,1.9795393348935328e-09,10.10352569938509
257,452.3073729422909,0.07222222222222223,0.26,9323707024719.277,56.659670106178005,1.9795393348935328e-09,11.434844972785292
258,488.71712449594844,0.07222222222222223,0.26,11448610115948.412,62.78503131518507,1.9795393348935328e-09,12.671042707365311
259,542.261028670727,0.07222222222222223,0.26,16713603791345.797,75.86033980122616,1.9795393348935328e-09,15.30985308570038
260,169.0894547648922,0.07222222222222223,0.26,681057783069.7661,12.761169185431408,1.3746800936760645e-09,3.708593203740063
261,197.3482354430093,0.07222222222222223,0.26,1222438305906.9797,17.096687025078374,1.3746800936760645e-09,4.968561766273071
262,227.09472933039567,0.07222222222222223,0.26,2025058124396.8958,22.004790232598168,1.3746800936760645e-09,6.394932495645027
263,250.14800806414704,0.07222222222222223,0.26,2794505458853.0576,25.84942979013928,1.3746800936760645e-09,7.512244234619919
264,281.3816174455719,0.07222222222222223,0.26,3893597972758.5884,30.51223635621911,1.3746800936760645e-09,8.86732796480507
265,307.40972488263117,0.07222222222222223,0.26,5078694277510.211,34.847732272848695,1.3746800936760645e-09,10.127290156170039
266,332.69427457267113,0.07222222222222223,0.26,6501736991127.823,39.42876598410941,1.3746800936760645e-09,11.458609429570242
267,365.4149994481346,0.07222222222222223,0.26,8100232497587.583,44.009580465196336,1.3746800936760645e-09,12.789864991290054
268,403.34182398319456,0.07222222222222223,0.26,11678846174375.916,52.84433723826752,1.3746800936760645e-09,15.35738199927028
269,13.597112317631133,0.1574468085106383,0.74,6481816609687.309,4.814303344352773,6.18606042154229e-11,2.910498981731266
270,5.114312926512856,0.1574468085106383,0.74,1620454152421.8271,1.2945905723129698,1.5465151053855725e-11,2.650247406616267
271,2.8439316178884773,0.1574468085106383,0.74,720201845520.8121,0.6154323764530335,6.873400468380324e-12,2.43143769024727
272,2.0284702468385363,0.1574468085106383,0.74,405113538105.4568,0.3569715743640173,3.866287763463931e-12,2.337947243790288
273,1.5851755689800973,0.1574468085106383,0.74,259272664387.49237,0.23447475173129625,2.474424168616916e-12,2.26172656616463
274,1.2914403474549863,0.1574468085106383,0.74,180050461380.20303,0.1667121576355197,1.718350117095081e-12,2.19480844494203
275,1.0376430346720835,0.1574468085106383,0.74,132281971626.2716,0.12431984165154798,1.262461310518835e-12,2.153577204884806
276,0.8673939792438593,0.1574468085106383,0.74,101278384526.3642,0.0963136053063742,9.665719408659828e-13,2.121429753119668
277,0.7429579845533968,0.1574468085106383,0.74,80022427280.09024,0.07706248237579966,7.637111631533692e-13,2.087760766433835
278,0.6249652051923673,0.1574468085106383,0.74,64818166096.87309,0.06306267958206688,6.18606042154229e-13,2.060762131927871
279,0.5731955364269175,0.1574468085106383,0.74,53568732311.46537,0.0523510938837996,5.112446629373793e-13,2.049097572318425
280,0.5140650408356384,0.1574468085106383,0.74,45012615345.05076,0.04414080823393519,4.2958752927377023e-13,2.040169044789323
281,16.887748284434362,0.1574468085106383,0.74,15684395746897.691,7.488916313437648,6.18606042154229e-11,4.52744286047086
282,6.602767966581688,0.1574468085106383,0.74,3921098936724.423,2.0138075569312863,1.5465151053855725e-11,4.122607076958639
283,3.64464270805301,0.1574468085106383,0.74,1742710638544.1877,0.9573392522602745,6.873400468380324e-12,3.7822364070513093
284,2.61598006700622,0.1574468085106383,0.74,980274734181.1057,0.5552891156773602,3.866287763463931e-12,3.6368068236737825
285,1.9611818538874153,0.1574468085106383,0.74,627375829875.9077,0.3647385026931275,2.474424168616916e-12,3.518241325144981
286,1.5481662427778136,0.1574468085106383,0.74,435677659636.04694,0.25933002298858626,1.718350117095081e-12,3.414146469909825
287,1.2774311046616649,0.1574468085106383,0.74,320089709120.36096,0.19338642034685247,1.262461310518835e-12,3.350008985376365
288,1.0436469252941645,0.1574468085106383,0.74,245068683545.27643,0.14982116380991548,9.665719408659828e-13,3.3000018381861502
289,0.9093029951511953,0.1574468085106383,0.74,193634515393.79865,0.11987497258457727,7.637111631533692e-13,3.247627858897077
290,0.7816422368886058,0.1574468085106383,0.74,156843957468.97693,0.09809750157210402,6.18606042154229e-13,3.2056299829989103
291,0.7052734625119539,0.1574468085106383,0.74,129623105346.2619,0.08143503493035492,5.112446629373793e-13,3.187485112495328
292,0.6239497919830567,0.1574468085106383,0.74,108919414909.01173,0.0686634794750103,4.2958752927377023e-13,3.1735962918945027
293,20.33408524684198,0.1574468085106383,0.74,27387675736610.88,9.896067985614033,6.18606042154229e-11,5.982692351336492
294,7.934360063317739,0.1574468085106383,0.74,6846918934152.72,2.6611028430877712,1.5465151053855725e-11,5.447730780266772
295,4.428053687594833,0.1574468085106383,0.74,3043075081845.654,1.2650554404867913,6.873400468380324e-12,4.997955252174944
296,3.056648742998496,0.1574468085106383,0.74,1711729733538.18,0.7337749028593689,3.866287763463931e-12,4.805780445568926
297,2.3371881387947333,0.1574468085106383,0.74,1095507029464.4354,0.4819758785587756,2.474424168616916e-12,4.6491046082272955
298,1.8832590571154537,0.1574468085106383,0.74,760768770461.4135,0.3426861018063461,1.718350117095081e-12,4.5115506923808395
299,1.5108640319735163,0.1574468085106383,0.74,558932157890.0181,0.2555463411726264,1.262461310518835e-12,4.4267975878187675
300,1.2688469194029395,0.1574468085106383,0.74,427932433384.545,0.1979779664631025,9.665719408659828e-13,4.360716714745984
301,1.0891897175465381,0.1574468085106383,0.74,338119453538.406,0.15840621377247707,7.637111631533692e-13,4.291508242113994
302,0.9492648161862871,0.1574468085106383,0.74,273876757366.10886,0.12962884136313746,6.18606042154229e-13,4.236011048962846
303,0.8230815181474945,0.1574468085106383,0.74,226344427575.2966,0.10761058187225471,5.112446629373793e-13,4.21203389865454
304,0.7392731040258606,0.1574468085106383,0.74,190192192615.35336,0.09073388359197788,4.2958752927377023e-13,4.193680814289164
305,25.81847852484736,0.1574468085106383,0.74,42331864031167.734,12.303219657790422,6.18606042154229e-11,7.437941842202125
306,9.265952160053793,0.1574468085106383,0.74,10582966007791.934,3.308398129244256,1.5465151053855725e-11,6.772854483574905
307,5.193906345907637,0.1574468085106383,0.74,4703540447907.527,1.5727716287133082,6.873400468380324e-12,6.213674097298579
308,3.6342820074748565,0.1574468085106383,0.74,2645741501947.9834,0.9122606900413774,3.866287763463931e-12,5.974754067464071
309,2.7696186053927163,0.1574468085106383,0.74,1693274561246.7095,0.5992132544244237,2.474424168616916e-12,5.77996789130961
310,2.17484338429001,0.1574468085106383,0.74,1175885111976.8818,0.4260421806241059,1.718350117095081e-12,5.608954914851855
311,1.7826175211033228,0.1574468085106383,0.74,863915592472.811,0.31770626199840046,1.262461310518835e-12,5.503586190261171
312,1.4842792904199278,0.1574468085106383,0.74,661435375486.9958,0.24613476911628968,9.665719408659828e-13,5.421431591305818
313,1.2535838035633347,0.1574468085106383,0.74,522615605323.0586,0.19693745496037693,7.637111631533692e-13,5.335388625330912
314,1.0871415336371597,0.1574468085106383,0.74,423318640311.67737,0.16116018115417088,6.18606042154229e-13,5.266392114926781
315,0.9538726591448912,0.1574468085106383,0.74,349850115960.064,0.1337861288141545,5.112446629373793e-13,5.236582684813752
316,0.8502552502500926,0.1574468085106383,0.74,293971277994.22046,0.11280428770894547,4.2958752927377023e-13,5.213765336683825
317,99.79509861851973,0.5,0.5,370105117787.52277,1.017545791603017,3.093030210771144e-11,0.4271432393517861
318,95.9014279070562,0.5,0.5,410260652485.394,1.0713252734385543,3.093030210771144e-11,0.44971867750057254
319,45.85449744352547,0.5,0.5,444891936202.2093,1.1156261468633935,3.093030210771144e-11,0.46831520528040704
320,44.31485304666555,0.5,0.5,506358962488.75446,1.1902019784955364,3.093030210771144e-11,0.49962049155211774
321,38.900634960905144,0.5,0.5,856522555635.4008,1.547963867805074,3.093030210771144e-11,0.6498010274821511
322,34.42344411557106,0.5,0.5,970428553840.383,1.6476812535159127,3.093030210771144e-11,0.6916601826216148
323,31.858501796215684,0.5,0.5,1039142169972.3989,1.7050177397870205,3.093030210771144e-11,0.7157287726359353
324,27.33080993565934,0.5,0.5,1437889135422.135,2.0056452453501983,3.093030210771144e-11,0.841925556725826
325,29.091979794250474,0.5,0.5,2459251550267.8,2.622967407194049,3.093030210771144e-11,1.1010637597527648
326,31.319965759938054,0.5,0.5,3599414540194.393,3.1732723718313443,3.093030210771144e-11,1.3320696242222527
327,32.529019477317846,0.5,0.5,4015544648454.9414,3.351688480679191,3.093030210771144e-11,1.4069647643866594
328,44.841082112847,0.5,0.5,11944768640135.596,5.7806980948722435,3.093030210771144e-11,2.4266093283807226
329,63.921129544716266,0.5,0.5,39078052152791.8,10.455814538361087,3.093030210771144e-11,4.3891199087376895
330,76.45726391165172,0.5,0.5,64237673621237.88,13.405601938325699,3.093030210771144e-11,5.627375479953823
331,88.55883492070828,0.5,0.5,75518185569676.47,14.535072108134358,3.093030210771144e-11,6.10150210016543
332,93.4837448505758,0.5,0.5,86061810015962.16,15.516603229827215,3.093030210771144e-11,6.513527176878682
333,98.03689940788283,0.5,0.5,96360816870547.47,16.418809110556346,3.093030210771144e-11,6.892253270227037
334,104.72637422257492,0.5,0.5,113089611367984.89,17.787002782597764,3.093030210771144e-11,7.46659074177779
335,109.64152345202129,0.5,0.5,133342152245318.0,19.314129880101273,3.093030210771144e-11,8.107644953502179
336,116.98751146460265,0.5,0.5,149546914003038.3,20.454089170944375,3.093030210771144e-11,8.586174674953629
337,130.93343047496936,0.5,0.5,185552091602394.0,22.783704763466186,3.093030210771144e-11,9.564095824886914
338,15.016201030455113,0.5,0.5,346875218634.1495,0.32836495429308543,3.436700234190161e-12,1.2405631695537778
339,5.934270090322702,0.5,0.5,545599760918.7641,0.41181982351250607,3.436700234190161e-12,1.5558557600691862
340,6.110057004186899,0.5,0.5,600908189824.4725,0.3350303659372815,3.436700234190161e-12,2.271705087703564
341,6.213322385453688,0.5,0.5,654108626344.1316,0.3500093181223486,3.436700234190161e-12,2.3660287463049396
342,6.32705576427355,0.5,0.5,693011202295.6914,0.46413069366820536,3.436700234190161e-12,1.7534862868170187
343,6.430462604966731,0.5,0.5,724592559017.55,0.3686859395726813,3.436700234190161e-12,2.4875794559126705
344,6.471674451189187,0.5,0.5,767263963573.8406,0.4883627863855331,3.436700234190161e-12,1.845035160572582
345,6.606108059404535,0.5,0.5,816468264279.2144,0.39191941521259294,3.436700234190161e-12,2.6356685692234847
346,6.833480510759996,0.5,0.5,917580343445.6165,0.5340626583983528,3.436700234190161e-12,2.0176893288423883
347,6.998846580213252,0.5,0.5,992855226290.336,0.5555371744446695,3.436700234190161e-12,2.098820074808884
348,7.277851722202106,0.5,0.5,1145968110345.6626,0.5968379481688,3.436700234190161e-12,2.2548544447572048
349,7.474386018603924,0.5,0.5,1218970633392.95,0.4800353420285735,3.436700234190161e-12,3.2102824882944097
350,7.556856864190963,0.5,0.5,1319125780658.852,0.4999685348276723,3.436700234190161e-12,3.3343016936009118
351,7.856609388717437,0.5,0.5,1485118993488.0068,0.5315919379372684,3.436700234190161e-12,3.5283074139371964
352,7.970201308110905,0.5,0.5,1575542416547.8237,0.5467677368409836,3.436700234190161e-12,3.640821558572446
353,8.29065406203287,0.5,0.5,1766974314748.4707,0.5794399122681969,3.436700234190161e-12,3.852117510190931
354,8.59017082084869,0.5,0.5,2033721545705.6174,0.6220513387309656,3.436700234190161e-12,4.12908812945354
355,8.952024033561633,0.5,0.5,2253404981601.5674,0.6556246887325252,3.436700234190161e-12,4.33911576059641
356,9.189628716759511,0.5,0.5,2468886962094.843,0.6866522231045551,3.436700234190161e-12,4.538415417285786
357,9.054582117696457,0.5,0.5,2582070737584.7183,0.8958890540389405,3.436700234190161e-12,3.384669861738919
358,9.643713475480597,0.5,0.5,3069747385848.7896,0.7680997374348859,3.436700234190161e-12,5.039631684824097
359,9.673561414449491,0.5,0.5,3536527535190.8105,0.8261326388186573,3.436700234190161e-12,5.394671567146341
360,10.03574469915735,0.5,0.5,3697920380808.8022,1.072133683537548,3.436700234190161e-12,4.050522271775564
361,10.395994705037838,0.5,0.5,4687674872263.777,0.9528140101062174,3.436700234190161e-12,6.196555738849933
362,10.613182077693013,0.5,0.5,4851544063582.344,0.969324931868319,3.436700234190161e-12,6.303933302480895
363,13.487684775138105,0.5,0.5,7735497816272.448,1.2248523492704606,3.436700234190161e-12,7.952615451030647
364,14.147970224397856,0.5,0.5,9387170153457.697,1.35000579557249,3.436700234190161e-12,8.754555189122009
365,19.359099727000242,0.5,0.5,17043345518420.646,1.8189984591524755,3.436700234190161e-12,11.796730707797511
